ele_load(kW),heat_load(kW),cool_load(kW),solarRadiation(W/m-2),windSpeed(m/s),temperature(C)
21.629055869678467,25.576673412746384,0.018011810803967427,0.0,1.5601737072411024,11.684879934003963
21.945451431151618,26.57963038889113,0.018011810803967427,0.0,1.4852715242876486,10.332810562711819
20.926382091828845,25.366670614459743,0.018011810803967427,0.0,1.7767183686597727,11.375443126775908
23.057386093119547,24.214553929485554,0.018011810803967427,0.0,0.23287243633523907,12.824751799080634
21.20230207178405,28.127860559170188,0.018011810803967427,0.0,1.0759121993274994,10.588578642402108
21.59258430946562,26.535154647194133,0.018011810803967427,0.0,1.3794459776204235,11.224277759454909
21.82293143047382,142.86639715999937,0.018011810803967427,0.0,1.0990102039836116,14.772729542885955
65.05258916124002,159.63555449444667,0.018011810803967427,126.02066107522464,1.0000414413069891,14.51978623294415
117.2948338204895,158.02014794316293,0.045029527009918566,267.9256186884419,1.023502554250165,13.69969874072244
125.3267929343351,49.01289988631133,1.971013183987192,273.4085755254346,1.704569640842239,16.253026565413897
125.00175536498135,56.9714069999817,5.696659044773985,419.9467969922755,2.0823954462852408,15.708783780406174
130.47206814013313,52.561139098737634,28.75265151359827,348.6526194634489,0.9930486045317697,16.533742814015675
160.1253306185001,51.09885396893818,127.26889392731395,495.98507460657527,3.9218653702339092,18.230955342111674
129.3729597478134,51.652715928006245,17.194205816923105,263.08169928642747,2.89062212298353,15.397693257794444
127.50830825048082,53.84669387075608,29.012220403485795,305.1071121759269,2.7242944585435027,15.81653357085532
154.38032807313596,51.699716995554766,83.37581283597474,343.29017018491265,1.2248327864511115,17.42418233091968
128.30382213735132,51.66493832015828,24.714020514340106,108.78203010673711,2.174409606258784,16.34876525426099
133.24539917485407,56.43441468423357,26.595550166196894,170.60474076913363,1.866576798199971,17.70370844326397
119.38100863284717,172.87289249119866,0.45689040904207484,54.75908283319216,4.021828310628251,15.041874206343051
119.90950857578473,175.4757710223186,0.045029527009918566,0.0,2.217524255215521,13.320730948032017
67.66218179376774,207.1206284158742,0.018011810803967427,0.0,1.6019831385590444,16.6023834730072
69.55840464602596,232.6872566785047,0.018011810803967427,0.0,2.405107509719547,13.029969688484982
68.31796817940395,208.673329022372,0.018011810803967427,0.0,0.3880359470862997,12.505202626656756
22.33086726699349,29.877554295831267,0.018011810803967427,0.0,0.1,9.438360915558494
22.143074411139136,25.096507043471284,0.018312072357078515,0.0,1.6651198150209177,10.092607919087804
21.427506103319168,24.67487114905734,0.018312072357078515,0.0,0.16042225344534272,10.675964200421861
21.951130115555696,26.949589000351786,0.018312072357078515,0.0,0.2674378466544174,8.64679325487988
21.16242297269946,27.983589836440224,0.018312072357078515,0.0,1.9833167074238058,11.07312734337557
22.00371089477943,23.271974125332704,0.018312072357078515,0.0,0.8732874548677105,10.00822397099737
22.045662339317293,25.556505784513945,0.018312072357078515,0.0,1.8611277737356542,11.107315871577228
20.47847149531707,155.66282574780223,0.018312072357078515,0.0,3.158372652473228,11.470723702669238
65.33889029441136,147.52769970824653,0.018312072357078515,135.67738884311834,1.3630891597775254,16.11642471736666
121.14221520937991,148.98347160470914,0.04578018089269628,235.71848283219833,1.2395589109721932,14.353037783906434
119.35378339170913,55.50716829240624,0.0496376289945473,391.3994913267051,1.0249082177194195,13.821993407989567
129.56582495641902,53.95388744133783,25.64909409031226,229.16786418829807,1.1807925050717247,17.607100989168117
117.56878819495267,55.321557914935326,8.584163957255365,482.62844312200724,0.989886076077062,15.37044527080299
157.40346390270534,53.40139871195074,124.52889763104046,189.7303347561686,1.1057168886333675,18.150680628658222
128.53256095761972,48.367252224293445,15.070353693125,457.16808071896605,1.987146331724829,15.297481740349944
136.52370795859474,53.760108695650956,50.642235646657504,342.9068163426544,1.6770953610192887,16.38100454766569
170.86082958022246,48.03929352610956,148.47009419759223,250.54260360689003,2.56812771990344,18.532278779973293
154.14758284823714,50.70310610961714,111.21890652495439,314.1648328769671,3.1080283189887985,18.945085106144205
127.57583133373954,47.68920559595618,23.586580786682934,189.5298920561228,2.6081696462685517,17.45876316754448
111.96906211234683,185.47015044369448,1.9124646256499385,19.17275230048689,1.7394014712435892,16.19981119743097
122.68982021536284,196.41147001873045,0.04578018089269628,0.0,0.5280938348579124,14.956904258039485
68.80278033656789,187.86314656987298,0.018312072357078515,0.0,1.9744749570546254,12.155500635462193
63.17785568229321,181.22266640361815,0.018312072357078515,0.0,0.9891554856288047,12.258241128011187
63.421976070856374,212.74964055668045,0.018312072357078515,0.0,0.16545961819042626,11.682325464573655
22.046203626234092,25.751249227854053,0.018312072357078515,0.0,2.2359461003534298,13.130539835595519
22.720306693761717,24.901909663419517,0.017766548484339173,0.0,0.7850164851440582,11.396450127385087
21.756867260490253,23.74860984973989,0.017766548484339173,0.0,0.5094458518629252,7.836860769969777
20.955802519564802,22.10625063890225,0.017766548484339173,0.0,2.431566433843135,10.831250262262344
21.622061984510495,25.53814221143927,0.017766548484339173,0.0,2.695482351215984,9.903797582389403
21.0859511116844,23.13330509667846,0.017766548484339173,0.0,1.0367903028506134,9.865639692573458
21.32164880808209,27.481035835470784,0.017766548484339173,0.0,1.1945196787093604,12.434211616685262
21.55977433609451,156.36805010858964,0.017766548484339173,0.0,1.8618447845854114,13.891623591914078
63.443350952052484,175.44834252364393,0.017766548484339173,113.42494066141049,2.4291151768043804,14.706768306434366
116.86017829222317,158.7839669299994,0.04441637121084794,149.15610041820946,0.7608081559567703,13.086298023336193
120.02513397430788,48.97710356339986,0.35883497779049994,274.9017184915943,2.250695258534854,14.916581924803411
125.5986414979629,44.17916837414725,15.464944244253223,174.3941348700609,3.928030020608987,16.842019455275494
144.8073987269162,55.35522247316571,94.87917079861191,256.6156112535108,1.585575618363357,18.63686912359988
143.66308140268936,46.596375236172776,66.99971115224876,387.082518858892,3.5951567499031274,17.09046456653997
162.3648110966662,50.302118785610595,133.80411071859987,214.25332598298564,3.946547628027095,17.9303391483307
143.5091877508969,58.96420710566844,62.49765086225167,486.2684249719284,1.5529270209186572,16.68562184716111
136.3986947165986,54.5416907320427,40.91380752101499,370.6995907012953,2.7227259659456196,16.414517677205417
154.26667625288042,53.62184029086535,111.55367229628186,333.7525727246504,1.2946555645742148,19.028014656899202
139.4385010997143,55.92838136337966,51.825643039586645,165.25254097719903,2.44278606769548,19.207911475772576
117.25697750986298,209.14997717492625,1.9174259582036504,57.12914156713762,2.5271488021055757,16.23710912579965
124.40427432590263,219.66276433848503,0.04441637121084794,0.0,0.9363545552839807,16.885699835418272
63.69824495654844,185.60600213268563,0.017766548484339173,0.0,1.9934988680285362,14.887578345741602
65.9535059102946,189.12372720648008,0.017766548484339173,0.0,2.232462486076757,12.342168495852382
64.89554514089127,180.61079978663767,0.017766548484339173,0.0,0.8997574238076407,12.887217716432774
21.094461344978487,25.931988916321338,0.017766548484339173,0.0,0.3739283554750574,13.823752033122917
22.346356134174403,25.724955923325997,0.017911745120437212,0.0,0.12119844933529511,10.801600051504758
21.357411043544825,22.349699346342003,0.017911745120437212,0.0,1.3680526348784323,12.802702903872177
20.648565060952492,24.639886425243343,0.017911745120437212,0.0,3.476556466111838,6.389823069172825
19.877054668800604,28.99336239113385,0.017911745120437212,0.0,2.278043013075326,11.688591176714004
21.187100538280184,26.50795387736514,0.017911745120437212,0.0,1.263164551220303,10.985909712526944
22.656406898145498,27.48802912562036,0.017911745120437212,0.0,1.6246825794620736,11.04250257486245
22.57927163457248,154.49560254522348,0.017911745120437212,0.0,1.1451612413161485,12.457081890110695
63.85597613812715,132.44907281801093,0.017911745120437212,103.73172266014299,0.9732339264770641,10.30281117299602
118.30851525240948,154.39462369556733,0.04477936280109302,139.96199460998167,1.87226597710945,13.989932893551172
118.42706466324458,56.33345767928728,1.3931254291117572,305.2682692823221,1.9317696446550365,15.890385762985144
127.54280400100235,47.06755542842534,39.652516648462715,368.9365180590606,2.151148918814964,18.536281792419715
124.34013733256,55.10768193525353,25.032052842514464,234.65394770029116,3.9777925472689635,16.370462522643162
139.20559818421034,44.920380255742465,46.754735684525265,269.3266066376991,2.42465758939056,16.57080193610541
156.22992569637466,52.0839955510465,102.77945149639717,437.8987432721275,2.4125488194237636,17.43050846508691
215.71741787274115,54.26519675260998,282.9316724714176,213.11485815760633,1.1732673965827594,19.692543901860553
164.32201267704278,50.70161189903933,154.59566957545323,224.4335187724147,5.108263168116742,18.676270694953242
133.29845674934856,62.285481608285934,39.77088970715109,307.2522658596659,2.684849013502044,16.988902034794638
120.5514966713463,49.94832778171141,29.5879861069653,110.95236463952243,3.0257696491071853,17.917768999723666
123.46166211171042,185.97670669222006,2.337517453116064,37.52851687210555,1.4628031569967095,16.465057049329502
120.58082611881024,198.19007585293807,0.04477936280109302,0.0,1.5408149599628724,16.807684391516858
62.629097274540094,183.22241908093955,0.017911745120437212,0.0,1.468510860994225,13.266361084491413
68.42768995327408,172.51513353648113,0.017911745120437212,0.0,0.5755081525975141,12.792671325000706
61.74622282176818,177.87635151121341,0.017911745120437212,0.0,1.7298894733859775,11.731278495609207
22.10444127201309,27.576612459859625,0.017911745120437212,0.0,2.5717412404903586,9.295741178363075
22.12503404278686,25.36572571753926,0.030780551961171368,0.0,0.3456354666593465,11.276319283484215
20.95322239630476,29.540203577044004,0.030780551961171368,0.0,0.11794635992482277,10.824120086138667
21.737863169614624,25.08222861024913,0.030780551961171368,0.0,1.8823677349170223,10.303910667988797
20.693927363054566,27.477861537843175,0.030780551961171368,0.0,0.7762367893105337,10.080656477806112
19.904241986357153,27.06255131728069,0.030780551961171368,0.0,1.7276760317055448,8.70908275481173
21.065382929402606,25.051206321065557,0.030780551961171368,0.0,2.0522714372215662,10.836845374130878
21.359994627529307,145.03246456400944,0.030780551961171368,0.0,1.2465574717060754,11.782168708234952
66.52866511406287,134.38708983740418,0.030780551961171368,107.11446509859985,2.728010197703421,12.057548398782593
119.90536516868414,162.90294733040759,0.07695137990292841,213.9344972274348,2.0371577572524204,14.054311915526092
120.81302728179669,56.9847604874086,2.5111952781601534,135.02050472064158,3.2049063581083876,15.937592948656995
144.1100097469139,45.385888405502385,86.97184136781732,450.9151243217953,2.8337913455501123,19.125519334840902
146.51444342983925,50.45894907041383,87.7169072264931,273.44548384504816,3.33204960287477,17.386534327019056
184.00722982837763,49.225619746398166,208.91479089075395,365.4655724191841,0.7854287757640706,18.146667684247006
194.219316026939,54.293695665332066,245.9316688803654,457.87735994957706,1.539487445211316,18.04827491453213
127.41054673151345,50.6328048181169,30.244655299910423,328.7966725275538,1.0472419922197933,15.418083660076544
188.82221742003387,57.50359917293812,206.2546205204537,281.6027015934387,1.8813558699656825,18.120172975007556
154.73513562760215,50.400924325577904,113.38681493804364,120.10402536933444,3.221136111401353,17.8506874130744
169.28819200613657,46.856644808330635,153.90214586032917,121.50541806023965,1.717172721706554,20.819530776499228
123.0475614923447,187.68663692671132,2.6905339207557235,47.92145812712818,2.7533316373284347,16.00769903585342
117.86571785564688,189.40561223752346,0.07695137990292841,0.0,1.1295977458202862,15.783837676935608
62.6552731269012,203.20715914971674,0.030780551961171368,0.0,1.038199132421973,14.24417282846724
66.37045221162492,189.17310273629843,0.030780551961171368,0.0,2.65254647664529,11.507947246185724
65.78773905590188,201.8655056090459,0.030780551961171368,0.0,1.0566951531020643,14.010474704797637
21.977149334164597,24.35579271405484,0.030780551961171368,0.0,2.0146612751997943,12.595712907309078
22.169374434905322,25.387072506027117,0.025491544035740794,0.0,0.5392885738677111,11.997976761482448
22.058918428076318,24.367128704437956,0.025491544035740794,0.0,2.9649535311500714,9.047745968707252
21.779566509144193,24.238985493473635,0.025491544035740794,0.0,1.4159591648682808,12.379721922459783
23.32201025305473,28.651653799150747,0.025491544035740794,0.0,2.0333289741717437,8.30905055671094
20.921952830513533,24.51253049136472,0.025491544035740794,0.0,0.362465910923335,11.691714481618286
21.377984239529393,25.27698205313265,0.025491544035740794,0.0,1.5181125175208596,14.732786770024411
22.39231114848566,169.0366636601689,0.025491544035740794,0.0,3.0417260695044654,10.789725968359601
65.54461657930969,165.3600174254687,0.025491544035740794,87.71831414049036,3.0248438804317272,12.390807681241393
122.37973718689001,176.48226606393592,0.06372886008935198,187.78150361480505,0.6879277400126121,14.425007503687096
120.323898246482,54.00845575633738,0.2294861018087825,372.94975865909004,1.5568363638898148,14.555593155291419
124.6010232193457,49.502338538905995,0.0911217734414421,317.93211745573274,1.9637180583462586,13.949535309456435
137.08386822682195,60.55772173965654,65.14488020279651,286.2583398583,1.3525881194321763,17.206802043010867
140.54610824490098,54.421455897349915,46.39362601240561,280.46663547206236,2.7885166063724562,16.14617650060423
224.70013506718183,51.35646739058507,292.25964441814176,544.880015959546,1.386220498844309,18.84962240716468
148.8004343329056,52.23905668675416,104.28913576014014,230.07276584762542,1.7378138854449088,16.896394104704928
264.69547473641313,52.74581137051498,420.3559488082275,276.8302998929164,2.4401826781083087,20.46413536873822
133.36544506210484,51.014862600876405,41.69327953658306,149.60265824924278,1.8722854636296162,16.564752132689033
123.64040697050714,46.276440696024586,18.879742863833275,175.4300380954888,2.445952369677193,16.62086530649331
114.94310023537976,220.37684841504668,6.625989182847645,35.54924843621184,3.6052953792191436,17.495806282110138
116.03038089464789,194.65938841167358,0.06372886008935198,0.0,0.57462693294039,13.464510161814786
66.6518953424755,197.86254559816123,0.025491544035740794,0.0,1.9738568594063735,14.616720357961828
66.85890907963612,227.41904732655388,0.025491544035740794,0.0,0.6697976135399366,15.200968407069194
64.85287452225543,184.34074989380568,0.025491544035740794,0.0,1.0302020444767115,9.864305604213794
22.2941595154276,27.36340947540534,0.025491544035740794,0.0,0.1,11.724054119107903
22.37660957663138,24.352018738174433,0.021726167242509344,0.0,0.2643960217131427,11.183039357461858
21.860503284869406,26.66772401809451,0.021726167242509344,0.0,0.7585442649726399,11.56634778373667
21.288026601573815,26.41913195220282,0.021726167242509344,0.0,0.8608632973887659,8.401890714909854
22.047470632934974,27.64445028205186,0.021726167242509344,0.0,2.678571828569501,8.41292855644429
22.07745351397386,28.512990932795894,0.021726167242509344,0.0,2.0772909564373183,11.57612751451457
22.199498306651588,24.794596130304683,0.021726167242509344,0.0,3.655881372869953,11.874366666330566
22.324480115226827,173.6801020122345,0.021726167242509344,0.0,1.9120378632143495,12.633056056745792
62.59716581655265,174.56376211324516,0.021726167242509344,65.28409831307376,1.181444317579462,13.741712915062358
117.8253499640181,152.880182399025,0.054315418106273355,137.42206807717653,1.5101328848121964,13.237279698859242
113.22786218149159,51.97261646136298,1.2867073705179288,209.09465622340127,1.595199428143495,15.640973507378567
128.12547566162957,49.94350350101033,17.03530896012212,371.8294933912615,1.6904050209229737,16.696925491174998
126.14287697444576,50.729364550410466,21.93748972260759,351.0451162396842,2.5973758829659097,16.014216778933616
244.2727345364269,46.99354127415972,364.4920285927632,492.12390292689463,2.239819599135463,20.520080163081868
193.12594238922827,55.234548812889436,247.25955784710575,554.4336190296422,1.8784169175578573,18.83176946775093
147.13403123745857,43.47077740709695,64.67421805384116,423.75258691236,1.2366261466292385,16.470361535423002
187.20757765029614,49.10008542082723,223.54201793795644,205.27947736621635,0.6528052074222633,19.105850499333997
131.82942879335965,51.8079658675506,27.589156226935735,330.6739374343778,1.2439184496086215,16.25939589102375
134.29694696395674,57.40715689458023,42.54976216645959,100.87568597416718,0.8037884233789753,18.266370811586846
121.39739575414248,186.49418471889027,7.359395327801206,22.32222326975978,2.481281368181827,17.99521014973808
118.6860432244885,201.6744860692002,0.054315418106273355,0.0,0.5615158180766155,14.061569484109496
64.01490271321322,193.7366478145764,0.021726167242509344,0.0,2.019961851783398,15.70238097509346
67.80008012568413,209.7438548473684,0.021726167242509344,0.0,1.042447505445764,13.841211991221643
65.28887752417147,200.85913768373499,0.021726167242509344,0.0,0.11911041544053841,13.490407021218715
20.93102545455502,27.72683552712262,0.021726167242509344,0.0,2.1056306178438042,14.274079130461711
21.511540615220813,24.854679376478455,0.02970172355922273,0.0,1.3618500043201063,10.40942106650201
21.846003599781405,23.890828220150663,0.02970172355922273,0.0,0.5541009857323154,9.247297303951562
22.3483623097398,26.763626903630993,0.02970172355922273,0.0,2.5674959846844163,8.907333211205785
21.367479416391518,24.98552572039834,0.02970172355922273,0.0,0.1,9.15418612303964
21.41111907675278,26.06307365344794,0.02970172355922273,0.0,0.6995696966286649,10.66185067638516
21.777513403249632,26.659931875749308,0.02970172355922273,0.0,2.2323828271239616,11.924905693122845
22.33244512413381,171.49900598257094,0.02970172355922273,0.0,2.223269291361767,12.656641054639099
62.5868129496537,165.8164016295072,0.02970172355922273,40.29320900040681,1.2981097428241843,14.447103548788023
121.4766372347534,147.50099928378086,0.07425430889805683,255.96220332044817,0.756090307725525,14.26110769346093
120.45495645521228,47.236707490928566,7.552311326947966,179.76794371357718,3.1481754952648524,17.45718215179013
122.08325009388096,59.1027053957785,10.934443083076724,492.1183794316029,1.660101920379169,15.844619605787136
260.0839471675339,45.41613576458672,377.0758842531078,312.67431532031816,1.4163430591126371,21.15028573027469
202.73425425205883,50.117588153605226,252.85221457075554,370.79455747277257,2.2038757144518852,18.644207492429334
161.60790080748677,54.68421845254,115.15697598320887,476.59234001503506,3.5881026761091523,16.81957182617592
156.4816609629026,58.817246787312136,100.60357618770395,391.0868697599343,0.8550230686479596,16.6352661085524
203.31516823983767,51.21100805548335,273.3703360251032,242.31170395327942,2.763198412806526,18.82901678366512
139.4197058474639,52.11374685616691,83.84420600029792,238.6225006479587,2.0936250897201334,17.370512292793048
141.30623968781975,48.35988592615471,54.806221529174714,168.26860247041785,1.6182568829541828,18.1410327215284
117.53068701587159,196.9752113493092,5.524529509723434,17.80481470778763,2.334859412187433,16.951461292504387
113.68826995152952,177.05759792290627,0.07425430889805683,0.0,3.5455022070068045,15.167637667068846
67.27607250906341,183.29555472978902,0.02970172355922273,0.0,0.7704595054139515,12.971414278541463
63.27079861794591,206.9166926445603,0.02970172355922273,0.0,0.43403287383699635,10.93405783820519
63.75424824040067,188.23620165695397,0.02970172355922273,0.0,2.691400096032016,11.57183242754354
23.05121736700145,27.907877757870388,0.02970172355922273,0.0,1.6198876794600314,12.69777592238309
20.683989972995086,25.68070517656985,0.046621967562301005,0.0,1.018194396949514,11.085438336147103
20.94745677889308,23.152812606828707,0.046621967562301005,0.0,1.36265822185138,8.496087861865297
21.467657108793404,28.430199773479504,0.046621967562301005,0.0,1.906989099578594,10.488170723866325
21.610960111738496,23.264121743092073,0.046621967562301005,0.0,2.0819718458250898,10.942672099526535
21.184208834550976,24.74828198156992,0.046621967562301005,0.0,2.9276763703026005,9.4385115656501
21.01121327003362,25.584625909568665,0.046621967562301005,0.0,1.3626966867642378,11.630559869261655
22.75393659214867,168.5527411858269,0.046621967562301005,0.0,1.1786534424326822,12.315712412758552
65.78745527593539,149.42946941282577,0.046621967562301005,52.324598969243944,2.1500223898521855,11.478667707933536
121.77751006853192,144.43456981237335,0.11655491890575252,222.2415295102626,1.7161357082786834,14.765080375611976
120.62853630030794,52.67671997769125,4.467628708952061,142.14642079373712,2.253950434716569,16.10485230505199
145.72695883133133,51.10990259137726,74.49127301600105,192.2419567564487,1.9090922259296739,17.852976199852467
208.33986292747002,50.05565510799709,249.04742547198072,380.8956366828195,1.2979466183473356,18.6375295378881
131.82994720961813,52.90057908298943,48.7532825749975,381.9719793182857,2.0922276926382595,15.62599689829167
175.68912122845805,46.99303974396457,163.97144996918735,580.2387225076908,2.6501251950528406,16.685365080373142
315.5890546661779,44.837143349582774,568.391042474957,529.3759058301544,2.967465974020145,19.000952235902542
276.9706031848368,60.89711724623595,435.1217516285223,392.58293436023,2.0026598474743,18.86278156661414
